Customer_ID,Name,Age,Gender,Location,Join_Date,Total_Spent
4444,Jonathan Richardson,22,Male,New York,2024-03-04,2209.02
4445,Ivy Peterson 3,37,Female,Chicago,2024-06-15,20.0
4446,Jeremiah Adams 2,45,Male,San Antonio,2026-05-29,313.0
4447,Samantha Anderson,26,Female,Cleveland,2026-05-27,75.0
4448,Jaxon Anderson,35,Male,Fort Worth,2023-04-12,502.25
4449,Kinsley Young,28,Female,Boston,2026-06-27,117.0
4450,Samuel Roberts,45,Male,Chicago,2023-05-11,451.1
4451,Grayson Hill 2,32,Male,Nashville,2023-11-26,662.0
4452,Chloe Evans,27,Female,Orlando,2023-02-06,457.8
4453,Claire Nguyen 2,36,Female,Houston,2025-02-19,202.3
4454,Naomi Anderson,42,Female,Atlanta,2026-05-14,255.0
4455,Lincoln Ortiz,40,Male,Chicago,2023-04-24,812.35
4456,Landon Cox,34,Male,Portland,2025-01-06,980.5
4457,Sophie Parker,32,Female,Atlanta,2023-11-02,535.0
4458,David Walker,21,Male,San Diego,2026-04-21,365.5
4459,Grayson Allen,41,Male,Austin,2026-04-09,506.5
4460,Madison Walker,48,Female,Atlanta,2025-07-25,325.0
4461,Kinsley Turner 2,18,Female,Fort Worth,2026-07-06,45.0
4462,Carter Young,38,Male,Tampa,2025-09-10,659.25
4463,Diana Mitchell,43,Female,Philadelphia,2025-06-03,81.0
4464,Eleanor Nelson 2,46,Female,Fort Worth,2024-10-12,336.0
4465,Lincoln Mitchell,59,Male,Las Vegas,2023-07-12,2494.9
4466,Lily Hernandez 2,32,Female,Philadelphia,2026-02-20,399.0
4467,Grace Nelson,34,Female,Boston,2026-06-21,120.0
4468,Aaron Scott,18,Male,Boston,2023-12-13,537.85
4469,Eva Perez,45,Female,Detroit,2024-05-18,471.0
4470,Mateo Bailey,18,Male,Miami,2026-01-19,247.5
4471,Julian Hill,18,Male,Detroit,2025-04-07,285.0
4472,Mia Lopez,20,Female,Boston,2023-09-12,1477.95
4473,Maya Collins,35,Female,Charlotte,2024-05-21,192.9
4474,Aria Bailey,47,Female,New York,2025-12-10,413.6
4475,David Torres,20,Male,Las Vegas,2024-10-05,1819.8
4476,Carter Watson,22,Male,Phoenix,2025-06-09,418.0
4477,Jayden Edwards,45,Male,Austin,2026-01-19,507.25
4478,Aria Rogers,51,Female,Portland,2024-08-24,1714.9
4479,Jaxon Cooper 2,25,Male,Jacksonville,2023-12-24,58.5
4480,Audrey Jones,18,Female,Minneapolis,2026-04-21,454.4
4481,Asher Brooks,49,Male,Philadelphia,2023-09-15,2058.4
4482,Hannah Hall,37,Female,Philadelphia,2025-03-15,603.0
4483,Aiden Stewart,21,Male,San Jose,2025-01-17,278.4
4484,Violet Jackson 2,50,Female,Baltimore,2026-02-01,195.0
4485,Anna Robinson 2,58,Female,Pittsburgh,2025-01-16,1180.12
4486,Samantha Thompson,27,Female,Pittsburgh,2024-01-14,1725.55
4487,Naomi Hall,45,Female,Fort Worth,2026-05-30,195.0
4488,Nora Turner,57,Female,Miami,2025-02-07,501.5
4489,Ivy Richardson,39,Female,Denver,2025-05-30,515.0
4490,Anna Carter,67,Female,Seattle,2026-06-11,55.0
4491,Ivy Kelly,34,Female,San Jose,2023-12-06,1469.53
4492,Mateo Johnson,18,Male,Houston,2023-12-15,2183.95
4493,Landon Ortiz,46,Male,Detroit,2024-10-01,1280.0
4494,Olivia Clark,18,Female,Nashville,2026-01-10,852.0
4495,Maya Gonzalez 2,30,Female,Charlotte,2025-01-29,2445.75
4496,Layla Clark 4,43,Female,Jacksonville,2024-02-07,1448.15
4497,Jackson Parker,25,Male,Columbus,2026-04-08,28.0
4498,Penelope Miller,32,Female,Baltimore,2023-12-11,637.5
4499,Abigail Nguyen 2,44,Female,Charlotte,2026-03-06,335.6
4500,Ivy Taylor,36,Female,Boston,2025-09-14,2814.83
4501,Scarlett Murphy,35,Female,Boston,2023-07-26,1886.9
4502,Samuel Turner,47,Male,Austin,2023-03-28,2039.95
4503,Adrian Cruz,43,Male,Columbus,2026-06-13,22.5
4504,David Peterson,23,Male,Philadelphia,2025-04-08,311.02
4505,Madison Ortiz,27,Female,Austin,2024-02-13,855.65
4506,Joseph Mitchell 2,21,Male,Miami,2025-04-22,5306.6
4507,Sebastian White,29,Male,Chicago,2025-04-12,972.1
4508,Joseph Baker,30,Male,New York,2024-05-26,790.5
4509,Noah Lee,36,Male,San Diego,2025-06-01,533.4
4510,Hazel Moore,49,Female,Orlando,2026-03-27,323.0
4511,Layla Adams 2,32,Female,San Antonio,2023-01-17,104.0
4512,Joseph Kelly,36,Male,San Jose,2025-12-27,426.25
4513,Sophie Cooper,21,Female,Phoenix,2025-06-10,1430.0
4514,Natalie Cruz 2,22,Female,Charlotte,2025-11-28,1468.85
4515,Sebastian Diaz,25,Male,Atlanta,2023-01-18,2796.05
4516,Adrian Carter 2,43,Male,Chicago,2024-06-04,233.4
4517,Hannah Bailey,47,Female,Phoenix,2024-10-31,290.5
4518,Chloe Johnson,49,Female,Los Angeles,2025-11-19,201.25
4519,Diana Gonzalez,26,Female,Boston,2025-07-01,1351.12
4520,Sofia Peterson 2,34,Female,Denver,2023-09-23,302.5
4521,Lincoln Stewart,26,Male,Dallas,2023-04-21,567.5
4522,Jacob Kelly,43,Male,Fort Worth,2025-08-18,55.25
4523,Maya Nelson,42,Female,Atlanta,2023-03-04,3108.1
4524,Hazel Anderson,18,Female,Philadelphia,2025-10-01,188.2
4525,Jeremiah Taylor 2,26,Male,Charlotte,2024-12-31,1473.5
4526,Thomas Lewis,36,Male,Philadelphia,2025-12-10,105.8
4527,Jonathan Jones 3,21,Male,Detroit,2023-04-16,420.75
4528,Caroline Thompson,27,Female,Tampa,2026-01-28,212.0
4529,Isabella Flores,34,Female,Portland,2023-11-04,433.5
4530,Violet Ramos,40,Female,Austin,2025-09-25,1237.75
4531,Ethan Scott 2,22,Male,Cleveland,2025-08-22,1219.2
4532,Zoe Evans,19,Female,Nashville,2024-05-31,661.2
4533,Aurora Ramos,20,Female,Philadelphia,2026-02-23,225.0
4534,Gabriel Kim,22,Male,Philadelphia,2025-01-10,165.0
4535,Zoe Rodriguez,18,Female,Pittsburgh,2024-01-05,415.0
4536,Emily Lewis,23,Female,Austin,2026-05-08,24.0
4537,Sophie Allen,20,Female,Phoenix,2023-01-29,186.5
4538,Aiden Davis,18,Male,Cleveland,2024-12-29,1650.25
4539,Quinn Richardson,21,Female,Baltimore,2025-12-29,288.0
4540,Samuel Ramirez,36,Male,Cleveland,2026-01-21,1214.8
4541,Julia Campbell,30,Female,Orlando,2023-12-20,2904.5
4542,Ryan Miller 3,36,Male,San Jose,2023-06-12,1063.75
4543,Ivy Lopez,29,Female,Chicago,2026-04-14,38.25
4544,Zoe Ramirez,31,Female,Pittsburgh,2025-10-15,530.2
4545,Charlie Lee,57,Male,Atlanta,2024-12-24,657.0
4546,Sofia Gonzalez,22,Female,Portland,2023-09-26,56.0
4547,Julian Sanchez,46,Male,Seattle,2024-03-28,593.0
4548,Piper Gonzalez,26,Female,Fort Worth,2024-11-09,265.0
4549,Lily Lee,50,Female,Charlotte,2023-04-08,3180.93
4550,Grace Davis,18,Female,Las Vegas,2024-03-01,205.0
4551,Emily Roberts,36,Female,Atlanta,2024-11-22,234.6
4552,Grace Hall 2,39,Female,Minneapolis,2026-05-26,150.0
4553,Violet Clark,36,Female,San Antonio,2026-02-06,826.5
4554,Madison Ramirez 2,42,Female,Charlotte,2025-12-13,22.5
4555,Lincoln Flores 2,34,Male,Houston,2024-10-29,1845.0
4556,Eva Kelly 2,25,Female,Phoenix,2025-11-20,2247.2
4557,Connor Williams,43,Male,Fort Worth,2025-04-28,726.7
4558,Riley Mitchell,45,Female,Fort Worth,2025-05-16,468.0
4559,Oliver Johnson,26,Male,Phoenix,2025-02-01,749.5
4560,Theo Rogers,21,Male,San Diego,2026-02-24,352.25
4561,Henry Martin 3,27,Male,Jacksonville,2023-08-28,291.75
4562,Scarlett Lewis,41,Female,Chicago,2025-03-09,516.0
4563,Aaron Lee,44,Male,Jacksonville,2024-06-25,2280.6
4564,Wyatt Walker,29,Male,Philadelphia,2025-03-23,518.0
4565,Liam Collins,18,Male,New York,2026-06-18,48.0
4566,Scarlett Moore,43,Female,Cleveland,2025-09-19,742.65
4567,Penelope Wright,45,Female,New York,2024-12-17,1562.3
4568,Skylar Garcia,23,Female,Detroit,2023-03-22,260.0
4569,Samantha Rogers,22,Female,Tampa,2026-02-19,226.33
4570,Mia Carter,37,Female,Jacksonville,2025-12-23,1140.4
4571,Kinsley White,37,Female,Tampa,2025-03-02,60.8
4572,Allison Johnson,28,Female,Minneapolis,2023-11-06,681.25
4573,Julia Taylor,50,Female,Boston,2023-01-29,287.25
4574,Sarah Turner,23,Female,Seattle,2024-05-31,2224.75
4575,Sophie Miller,40,Female,Charlotte,2025-09-09,400.5
4576,Sofia Anderson,18,Female,Charlotte,2026-01-10,1521.87
4577,Julia Miller,50,Female,Austin,2024-10-27,1404.55
4578,Olivia Nguyen,39,Female,Dallas,2025-09-19,605.3
4579,Aria Turner,48,Female,Philadelphia,2024-01-25,1229.35
4580,Ivy Campbell 2,36,Female,Detroit,2026-01-09,265.25
4581,Sofia Ramirez,39,Female,Baltimore,2023-01-17,2069.75
4582,Gabriel Turner,49,Male,Charlotte,2024-03-21,5104.92
4583,Christian Edwards,40,Male,Chicago,2025-07-16,329.0
4584,Grace Morales,42,Female,Dallas,2023-02-14,1218.8
4585,Kinsley Wilson,18,Female,Tampa,2023-07-10,2374.1
4586,Sarah Cox,24,Female,Pittsburgh,2025-08-07,241.35
4587,Eva Wright,37,Female,Miami,2025-09-27,122.75
4588,Isaiah Chavez,32,Male,Austin,2025-10-18,40.5
4589,Mia Adams,24,Female,Tampa,2024-08-28,757.55
4590,Leo Ward,25,Male,Fort Worth,2026-05-28,240.75
4591,Luke Rogers 2,38,Male,Las Vegas,2025-12-05,343.0
4592,Kennedy Roberts,47,Female,Houston,2026-02-08,203.0
4593,Brooklyn Wilson,46,Female,Nashville,2023-09-30,878.0
4594,Leah White,30,Female,San Antonio,2025-07-17,395.75
4595,Jeremiah Ortiz,18,Male,Detroit,2025-10-31,293.88
4596,Diana Martinez,21,Female,Philadelphia,2026-05-17,75.0
4597,Hunter Jackson,18,Male,Boston,2023-09-21,632.6
4598,William Gonzalez,32,Male,Las Vegas,2026-04-05,326.0
4599,Charlie Chavez,55,Male,Pittsburgh,2025-11-22,2434.08
4600,Nathan Lopez 2,48,Male,Minneapolis,2024-01-14,47.4
4601,Julian Ward,18,Male,Cleveland,2026-07-05,70.0
4602,Maya Brown,21,Female,Portland,2025-09-23,65.0
4603,Sebastian Ortiz,46,Male,Fort Worth,2024-03-27,305.0
4604,Ethan Peterson,39,Male,Charlotte,2024-02-22,525.0
4605,Eli Campbell,37,Male,Denver,2026-01-31,85.0
4606,Diana Bailey,65,Female,Dallas,2024-03-22,1175.0
4607,John Morales,37,Male,San Antonio,2024-01-05,468.4
4608,Amelia Flores 2,27,Female,Portland,2024-10-18,337.5
4609,Jonathan Perez,37,Male,Philadelphia,2025-08-29,348.2
4610,Joseph Kelly 2,26,Male,Atlanta,2024-12-10,992.75
4611,Theo Murphy,43,Male,Miami,2024-09-06,1851.95
4612,Harper Kim 2,36,Female,Los Angeles,2025-05-19,475.0
4613,Violet White,39,Female,San Diego,2025-12-22,110.0
4614,Brooklyn Campbell,20,Female,Nashville,2024-05-25,1169.25
4615,Nathan Evans,52,Male,Miami,2023-12-22,1239.4
4616,Christian Watson 2,18,Male,Atlanta,2025-09-29,526.0
4617,Kinsley Jones,40,Female,Phoenix,2023-10-14,320.65
4618,William Phillips 2,43,Male,Jacksonville,2024-06-20,2293.58
4619,Daniel Chavez,43,Male,Nashville,2025-09-27,645.0
4620,Aaron Robinson,43,Male,Miami,2023-08-16,58.0
4621,Emma Edwards,18,Female,Minneapolis,2023-06-01,242.5
4622,Mia Cruz,38,Female,Chicago,2024-04-02,407.0
4623,Stella Thomas,32,Female,Minneapolis,2026-02-12,1727.2
4624,Dylan Perez,23,Male,Miami,2026-04-24,45.0
4625,Leah Lewis,41,Female,San Diego,2025-06-26,2198.35
4626,Aurora Nelson,34,Female,Austin,2024-10-20,2210.35
4627,Isaiah Brown,51,Male,Seattle,2025-05-23,2987.0
4628,Ella Watson,29,Female,Los Angeles,2023-07-03,189.1
4629,Isaiah Hill,18,Male,Seattle,2024-03-09,1795.88
4630,Wyatt Martinez 3,44,Male,Dallas,2024-11-19,524.25
4631,Jayden Bailey,51,Male,Baltimore,2025-09-29,357.15
4632,Chloe Wilson,29,Female,Columbus,2023-09-08,545.0
4633,Abigail Robinson,47,Female,Dallas,2025-11-18,130.25
4634,Anthony Peterson 2,26,Male,Miami,2026-05-20,22.5
4635,Aiden Brooks 2,19,Male,Miami,2025-04-17,2243.7
4636,James Nelson 2,33,Male,Austin,2023-06-03,2230.95
4637,Liam Thomas,28,Male,Baltimore,2023-03-27,1304.13
4638,Wyatt Mitchell,29,Male,Cleveland,2024-05-24,1352.0
4639,Samuel Thomas 2,32,Male,Orlando,2023-02-25,167.75
4640,Elias Kelly,30,Male,Austin,2025-01-26,1810.12
4641,Scarlett Wilson 2,31,Female,Seattle,2025-03-09,30.0
4642,Sofia Ward,36,Female,Tampa,2025-10-16,1207.55
4643,Ivy Kim,69,Female,Las Vegas,2023-02-09,3133.8
4644,Ryan Kelly,18,Male,Columbus,2025-07-13,243.0
4645,Allison Wright,42,Female,Baltimore,2024-03-27,4317.32
4646,Maya Hall 2,30,Female,Charlotte,2024-08-13,820.0
4647,Ethan Adams,18,Male,Columbus,2025-01-14,2095.4
4648,Lucy Wright,33,Female,Tampa,2026-04-26,180.0
4649,Layla Parker,46,Female,Detroit,2023-06-18,784.4
4650,Mateo Davis,43,Male,Columbus,2024-05-25,451.55
4651,Layla Taylor,53,Female,Columbus,2023-06-20,1208.5
4652,Wyatt Morales,29,Male,Austin,2023-03-27,382.4
4653,Asher Jones 2,32,Male,Jacksonville,2023-04-19,527.5
4654,Hunter Gutierrez 2,29,Male,Tampa,2025-03-02,2695.45
4655,Ivy Rodriguez,28,Female,Nashville,2024-05-11,948.9
4656,Anna Murphy,32,Female,Phoenix,2026-07-05,20.4
4657,Amelia White,18,Female,Cleveland,2026-04-30,60.0
4658,Audrey Reyes,53,Female,Tampa,2024-02-01,961.0
4659,Nora Cruz,37,Female,Denver,2024-02-08,1000.5
4660,Sadie Hall,32,Female,Nashville,2023-07-18,1414.5
4661,Connor Peterson,49,Male,Jacksonville,2023-11-06,914.0
4662,Nolan Ortiz,31,Male,Las Vegas,2023-03-24,1687.5
4663,Elias Walker,22,Male,Dallas,2026-04-28,291.0
4664,Kinsley King,48,Female,Portland,2023-07-29,681.45
4665,Chloe Clark,38,Female,Pittsburgh,2024-10-03,2222.02
4666,David Nguyen,39,Male,Atlanta,2025-11-13,90.0
4667,Carter Brooks,18,Male,Fort Worth,2026-06-30,24.0
4668,Daniel Hill 2,41,Male,Philadelphia,2025-12-24,481.1
4669,Sofia Sanchez,29,Female,Chicago,2025-10-05,297.55
4670,Samuel Williams,38,Male,Baltimore,2024-09-17,488.1
4671,Ivy Allen,32,Female,Fort Worth,2025-03-05,2482.0
4672,Ryan Walker,26,Male,Orlando,2023-11-01,806.6
4673,Leah Baker,55,Female,Baltimore,2026-04-29,54.0
4674,Dylan Anderson 2,35,Male,Fort Worth,2026-01-17,430.0
4675,Lydia Nguyen 2,18,Female,Dallas,2024-09-23,1402.0
4676,Addison Wright,48,Female,Boston,2023-02-12,351.0
4677,Naomi Mitchell,25,Female,Tampa,2025-08-12,432.0
4678,Bob Nelson,25,Male,Phoenix,2023-11-28,727.35
4679,Jeremiah Gutierrez,23,Male,Detroit,2025-03-06,454.65
4680,Joseph Cox,31,Male,Cleveland,2026-02-24,948.25
4681,Isaiah Ward 2,28,Male,Phoenix,2024-06-27,1926.48
4682,William Torres,47,Male,Dallas,2025-12-26,165.0
4683,Maya Gonzalez 3,18,Female,Miami,2026-07-02,437.82
4684,Audrey Moore,26,Female,Portland,2026-03-30,163.2
4685,Sarah Perez 2,35,Female,Houston,2025-02-20,113.25
4686,Lincoln Reed,27,Male,Orlando,2025-06-15,287.25
4687,Ellie White,47,Female,Pittsburgh,2025-09-08,305.5
4688,Chloe Taylor,38,Female,Philadelphia,2023-03-18,1355.4
4689,Alice Brown,23,Female,Los Angeles,2023-10-20,2848.75
4690,Julian Chavez,36,Male,Pittsburgh,2026-04-21,260.0
4691,Wyatt Phillips,36,Male,Fort Worth,2023-11-02,283.0
4692,Sebastian Rodriguez,27,Male,Boston,2025-02-18,1032.0
4693,Penelope Allen,30,Female,Seattle,2024-10-11,770.25
4694,Grace Sanchez,33,Female,Nashville,2023-08-20,735.0
4695,Evelyn Garcia,46,Female,Minneapolis,2024-02-09,1405.45
4696,Layla Johnson,33,Female,Austin,2026-03-20,25.0
4697,Theo Roberts,50,Male,Columbus,2024-10-01,958.7
4698,Ivy Cruz 2,36,Female,Cleveland,2023-02-23,1327.58
4699,Adrian Carter 3,51,Male,San Diego,2023-03-02,591.0
4700,Bob Reyes,45,Male,Detroit,2024-10-26,615.9
4701,Adrian Cox 3,48,Male,Jacksonville,2023-12-10,1076.4
4702,Elias Sanchez,37,Male,San Jose,2025-09-30,235.0
4703,Asher Peterson,24,Male,Charlotte,2025-10-11,676.3
4704,Luke Walker,40,Male,Denver,2025-10-07,47.2
4705,Jayden Taylor,27,Male,Detroit,2026-07-07,81.0
4706,Sofia Carter,23,Female,Jacksonville,2025-07-11,749.0
4707,Isabella Howard,31,Female,New York,2025-06-04,161.0
4708,Lucas Edwards,26,Male,Jacksonville,2026-02-16,90.0
4709,Sophie Ramos,27,Female,Chicago,2026-04-24,1420.55
4710,Bob Ramos,40,Male,Chicago,2024-11-30,83.0
4711,Jacob Baker 2,43,Male,San Jose,2026-06-23,20.0
4712,Lincoln Jackson,42,Male,Philadelphia,2025-06-10,777.25
4713,William Bailey,25,Male,Detroit,2026-04-01,150.0
4714,Aiden Jackson,31,Male,Phoenix,2025-01-01,312.95
4715,Wyatt Baker,50,Male,Pittsburgh,2024-10-01,4862.55
4716,Thomas Mitchell,39,Male,Orlando,2023-03-26,649.75
4717,Jaxon Hill,45,Male,Denver,2026-03-31,25.0
4718,Chloe Moore,37,Female,Orlando,2025-05-28,284.0
4719,Eva Davis,54,Female,Columbus,2023-08-15,280.0
4720,Olivia Stewart,23,Female,Dallas,2024-03-30,272.0
4721,Wyatt White 2,18,Male,Cleveland,2026-05-23,398.0
4722,Bob Rodriguez,19,Male,Pittsburgh,2023-10-19,652.9
4723,Levi Perez 2,34,Male,Columbus,2026-01-18,152.5
4724,Lucy Johnson,39,Female,Jacksonville,2024-09-15,1770.77
4725,Leo Rodriguez,48,Male,Baltimore,2023-11-17,605.4
4726,Abigail Gonzalez,31,Female,Atlanta,2023-08-30,1810.8
4727,Maverick Mitchell,34,Male,Nashville,2024-03-25,367.6
4728,Emma Garcia 2,30,Female,Nashville,2026-03-17,452.0
4729,Diana Johnson,24,Female,Chicago,2025-03-06,834.62
4730,Jayden Green,18,Male,San Jose,2025-04-29,1166.85
4731,Chloe Howard 3,26,Female,Baltimore,2025-06-30,2460.65
4732,Scarlett Ward 2,31,Female,Minneapolis,2024-06-07,1299.75
4733,Harper Brooks,41,Female,Tampa,2025-09-08,812.0
4734,Naomi Lopez,43,Female,Minneapolis,2024-02-29,3865.7
4735,Savannah Baker,20,Female,San Diego,2023-07-21,2686.76
4736,Oliver Morris 2,28,Male,Cleveland,2025-01-31,913.4
4737,Thomas Mitchell 2,40,Male,Baltimore,2025-09-14,605.0
4738,John Cooper,28,Male,Boston,2024-04-18,179.0
4739,Kinsley Reyes,70,Female,Cleveland,2023-11-03,790.5
4740,Lydia Sanchez,31,Female,Austin,2026-06-20,220.0
4741,Asher Chavez,45,Male,Austin,2025-04-07,588.0
4742,Sarah Collins,27,Female,Fort Worth,2026-01-10,467.75
4743,Victoria Campbell,41,Female,Atlanta,2024-06-10,1871.8
4744,Gabriel Garcia,45,Male,Minneapolis,2025-05-03,655.2
4745,Emma Rogers,66,Female,Houston,2025-04-16,67.5
4746,William Lopez,39,Male,Denver,2025-08-03,777.0
4747,William Ward,29,Male,Charlotte,2024-08-01,361.5
4748,Liam White,42,Male,Miami,2023-01-27,487.75
4749,Adrian Walker,31,Male,Las Vegas,2024-05-19,1168.2
4750,Alice Lopez,59,Female,Cleveland,2025-01-06,673.75
4751,Willow Rodriguez,35,Female,Los Angeles,2024-04-17,170.0
4752,Emily Hall 2,18,Female,Philadelphia,2024-02-02,349.0
4753,Samuel Cox,31,Male,San Jose,2023-12-18,1732.25
4754,Piper Wilson,32,Female,Baltimore,2026-01-10,255.0
4755,Olivia Campbell,32,Female,San Diego,2025-10-28,27.2
4756,Christian Martinez,35,Male,San Jose,2024-06-21,859.4
4757,Anthony Lewis,50,Male,Nashville,2026-02-22,90.0
4758,Claire Rivera,35,Female,San Antonio,2023-01-31,801.0
4759,Lydia Watson 3,46,Female,Portland,2026-02-14,260.0
4760,William Robinson 2,39,Male,Detroit,2025-05-06,1571.45
4761,Levi Bailey,34,Male,Nashville,2026-02-14,245.5
4762,Emma Mitchell 2,44,Female,Columbus,2024-08-18,1873.0
4763,Jayden Ramos,18,Male,Pittsburgh,2023-01-25,848.3
4764,Liam Hernandez,22,Male,Seattle,2026-01-18,133.0
4765,Hazel Murphy,50,Female,San Antonio,2026-01-03,320.0
4766,Jayden Nguyen,50,Male,Jacksonville,2024-01-22,4682.3
4767,Charlie Johnson,35,Male,Austin,2025-08-01,70.5
4768,Stella Perez,18,Female,Chicago,2026-03-28,45.0
4769,Brooklyn Adams,36,Female,Boston,2024-05-08,1857.37
4770,Ava Chavez,38,Female,Miami,2024-06-02,775.25
4771,Mateo Robinson,50,Male,Los Angeles,2024-04-15,557.5
4772,Leo Parker,41,Male,San Diego,2024-09-02,300.6
4773,Caroline Ortiz,38,Female,Fort Worth,2023-01-22,654.65
4774,Natalie Jackson,30,Female,Cleveland,2024-07-14,1018.5
4775,Jeremiah Stewart,18,Male,Boston,2024-04-26,76.5
4776,Layla Gonzalez,26,Female,Minneapolis,2024-02-11,155.05
4777,Nora Evans,35,Female,Cleveland,2024-06-06,718.4
4778,Diana Martin,50,Female,Philadelphia,2025-05-18,588.98
4779,Ruby Morris 3,50,Female,Houston,2026-01-04,535.0
4780,Eleanor Perez,51,Female,New York,2024-02-19,1582.8
4781,Allison Thompson,32,Female,Jacksonville,2024-03-13,2915.75
4782,Luke Taylor,27,Male,Atlanta,2026-05-17,110.0
4783,Addison Howard,42,Female,Boston,2023-03-12,82.5
4784,Amelia Cox,41,Female,Charlotte,2025-10-14,216.5
4785,Wyatt Thompson,30,Male,Los Angeles,2024-10-20,607.5
4786,Aaron Hall,32,Male,Minneapolis,2025-08-14,30.0
4787,Gabriel Lewis,29,Male,Pittsburgh,2024-06-19,2234.58
4788,Landon White,29,Male,Cleveland,2025-03-21,206.0
4789,Olivia Wilson,31,Female,New York,2024-11-29,415.0
4790,Stella Watson,21,Female,Pittsburgh,2023-03-23,735.0
4791,Mateo Jackson,33,Male,Seattle,2024-12-14,857.12
4792,Leo Lewis,42,Male,Baltimore,2026-05-26,32.0
4793,Emily Martinez,24,Female,San Antonio,2026-06-12,99.0
4794,Jaxon Moore,45,Male,Phoenix,2026-01-29,469.5
4795,Ellie Davis,46,Female,Phoenix,2024-01-30,780.5
4796,Carter Campbell,51,Male,Cleveland,2024-11-19,493.25
4797,Lucy Sanchez,37,Female,Austin,2024-03-04,707.0
4798,John King,37,Male,Orlando,2024-07-07,5165.97
4799,Leah Collins,38,Female,Boston,2025-05-20,1248.8
4800,Isabella Brown 3,31,Female,Chicago,2026-07-04,44.0
4801,Isabella Morales,59,Female,Nashville,2024-04-20,1939.68
4802,Luke Lewis,40,Male,Dallas,2024-03-08,701.5
4803,Claire Martinez,36,Female,Baltimore,2025-06-15,607.1
4804,Ella Parker 2,37,Female,Jacksonville,2025-08-30,120.0
4805,Lucy Parker,18,Female,Cleveland,2026-05-15,122.4
4806,Leah Evans,38,Female,Denver,2024-10-10,185.0
4807,Jacob Mitchell,37,Male,San Jose,2023-11-20,6359.5
4808,David Edwards,18,Male,San Jose,2025-01-17,3787.0
4809,Alexander Robinson,29,Male,Philadelphia,2025-05-11,517.45
4810,Scarlett Thompson 2,48,Female,Orlando,2025-07-14,1219.35
4811,Paisley Martin,21,Female,Atlanta,2024-03-08,442.2
4812,Layla Scott,18,Female,Denver,2024-10-27,1171.32
4813,Dylan Miller,60,Male,Detroit,2025-08-24,290.5
4814,Caroline Martin,31,Female,Pittsburgh,2026-01-22,1435.25
4815,James Ward,36,Male,Tampa,2025-06-06,58.5
4816,Grace Nguyen,47,Female,Philadelphia,2026-06-24,360.0
4817,Lincoln Rodriguez,34,Male,Orlando,2025-02-18,2539.42
4818,Hazel Hernandez,60,Female,Baltimore,2024-04-03,451.75
4819,Carter Turner,31,Male,Minneapolis,2024-06-20,92.75
4820,Adrian Howard,55,Male,Tampa,2025-08-29,991.5
4821,Audrey Baker 2,34,Female,Seattle,2025-05-23,3345.6
4822,Mason Evans,44,Male,Minneapolis,2026-01-25,1134.75
4823,Mia Edwards,42,Female,Jacksonville,2023-06-13,603.4
4824,Diana Ramos 2,38,Female,Detroit,2024-04-06,1727.93
4825,Ethan Ortiz,34,Male,Austin,2023-07-16,2733.9
4826,Jacob Ramos,19,Male,Charlotte,2025-04-10,1063.75
4827,Hazel Williams,40,Female,Miami,2026-06-28,50.0
4828,Henry Scott,41,Male,Orlando,2023-03-21,834.85
4829,Savannah Bailey 2,54,Female,Orlando,2025-02-28,1214.8
4830,Penelope Green,18,Female,Charlotte,2024-03-21,269.75
4831,Mateo Stewart,33,Male,Boston,2024-06-10,788.75
4832,Thomas Taylor 2,32,Male,Jacksonville,2025-09-19,55.0
4833,Theodore Taylor,18,Male,Boston,2024-02-08,425.0
4834,Zoe Ramirez 2,42,Female,Dallas,2026-06-21,48.0
4835,Levi Edwards,25,Male,Las Vegas,2025-09-02,1126.25
4836,Jaxon Rogers 3,36,Male,Portland,2023-10-07,882.5
4837,Connor Jones,24,Male,Phoenix,2025-06-28,998.3
4838,Maya Morris 2,49,Female,Fort Worth,2025-10-20,110.0
4839,John Sanchez 3,33,Male,Orlando,2023-01-16,2541.9
4840,Willow Lee,37,Female,Chicago,2026-05-30,113.0
4841,Lucy Nelson,36,Female,Phoenix,2025-12-11,212.0
4842,Hannah Moore,34,Female,Charlotte,2023-04-24,119.25
4843,Nolan Sanchez 2,24,Male,Miami,2023-01-29,895.5
4844,Aaron Lewis,61,Male,Portland,2025-09-18,22.4
4845,Carter Thompson 3,38,Male,Jacksonville,2025-01-19,235.0
4846,Luke Evans,48,Male,Detroit,2024-02-03,430.5
4847,Jayden Chavez 2,24,Male,Detroit,2026-03-01,55.0
4848,Stella Young,48,Female,Miami,2023-04-05,490.0
4849,David Walker 2,19,Male,New York,2025-01-12,1211.8
4850,Alice Robinson 2,31,Female,San Diego,2025-02-10,1736.7
